Product ID,Product Name,Category,Quantity in Stock,Unit Price,Supplier,Order Date,Delivery Date,Region,Sales
P8109,Product E,Category 3,445,38.6,Supplier 1,2024-01-18 09:36:37.544334,2024-06-18 09:36:37.553923,West,4835.7
P3864,Product C,Category 1,369,68.56,Supplier 2,2024-09-22 09:36:37.544336,2024-07-19 09:36:37.553925,South,2869.37
P9264,Product D,Category 3,440,15.56,Supplier 2,2024-04-26 09:36:37.544337,2024-08-31 09:36:37.553926,West,4263.5
P1556,Product C,Category 3,224,77.28,Supplier 2,2024-03-14 09:36:37.544339,2024-02-06 09:36:37.553928,East,3303.03
P7439,Product E,Category 1,217,51.5,Supplier 3,2024-02-20 09:36:37.544341,2024-04-20 09:36:37.553930,East,2722.92
P5645,Product A,Category 1,87,30.84,Supplier 3,2024-12-23 09:36:37.544342,2024-06-09 09:36:37.553931,East,1825.35
P9213,Product D,Category 3,122,56.57,Supplier 3,2024-04-25 09:36:37.544359,2024-05-04 09:36:37.553945,South,1365.11
P5659,Product E,Category 2,345,42.08,Supplier 3,2024-05-24 09:36:37.544362,2024-12-26 09:36:37.553947,West,2172.89
P4909,Product D,Category 2,422,48.28,Supplier 3,2024-06-15 09:36:37.544365,2024-05-31 09:36:37.553948,North,1602.68
P1679,Product D,Category 1,86,68.58,Supplier 1,2024-05-05 09:36:37.544368,2024-03-30 09:36:37.553951,South,3731.37
P3242,Product A,Category 4,127,72.54,Supplier 3,2024-08-27 09:36:37.544371,2024-08-10 09:36:37.553954,East,1136.26
P4223,Product D,Category 4,309,71.54,Supplier 3,2024-06-28 09:36:37.544374,2024-11-25 09:36:37.553956,West,2248.82
P6061,Product A,Category 3,456,90.16,Supplier 1,2024-03-10 09:36:37.544376,2024-09-17 09:36:37.553959,South,2492.1
P4841,Product A,Category 2,499,33.31,Supplier 3,2024-04-29 09:36:37.544379,2024-04-09 09:36:37.553961,North,1983.48
P6808,Product E,Category 2,300,48.31,Supplier 3,2024-09-28 09:36:37.544382,2024-07-07 09:36:37.553964,West,3809.15
P7639,Product C,Category 3,190,57.61,Supplier 2,2024-08-20 09:36:37.544384,2024-11-16 09:36:37.553967,West,4191.85
P8802,Product C,Category 4,223,17.97,Supplier 4,2024-11-20 09:36:37.544387,2024-09-15 09:36:37.553970,East,4930.42
P2447,Product A,Category 4,64,22.54,Supplier 4,2025-01-08 09:36:37.544390,2024-05-22 09:36:37.553973,East,2091.27
P8650,Product A,Category 2,81,66.43,Supplier 3,2024-03-16 09:36:37.544392,2025-01-05 09:36:37.553976,East,1373.76
P1662,Product B,Category 1,251,76.97,Supplier 3,2024-08-07 09:36:37.544394,2024-08-30 09:36:37.553979,West,3979.37
P6875,Product E,Category 4,353,49.34,Supplier 3,2024-02-11 09:36:37.544396,2025-01-12 09:36:37.553982,South,2753.44
P5482,Product A,Category 2,75,73.44,Supplier 1,2024-01-26 09:36:37.544397,2024-10-06 09:36:37.553985,West,1510.17
P5921,Product C,Category 1,2,15.56,Supplier 3,2024-12-15 09:36:37.544399,2024-07-24 09:36:37.553988,North,1618.26
P9678,Product E,Category 4,169,49.36,Supplier 2,2025-01-04 09:36:37.544401,2024-09-30 09:36:37.553991,North,1393.8
P5870,Product E,Category 2,466,73.29,Supplier 4,2024-05-18 09:36:37.544402,2024-03-11 09:36:37.553995,North,3856.13
P1131,Product A,Category 2,493,21.56,Supplier 2,2024-08-31 09:36:37.544404,2024-06-20 09:36:37.553998,South,2528.37
P5662,Product D,Category 4,485,95.28,Supplier 1,2024-11-02 09:36:37.544405,2024-03-05 09:36:37.554001,West,1585.81
P5304,Product C,Category 1,233,22.46,Supplier 4,2024-09-30 09:36:37.544407,2024-03-26 09:36:37.554004,East,2545.42
P7884,Product C,Category 3,480,99.26,Supplier 4,2024-07-11 09:36:37.544409,2024-11-01 09:36:37.554006,North,1368.04
P5755,Product B,Category 1,203,90.03,Supplier 2,2024-08-15 09:36:37.544410,2024-05-29 09:36:37.554007,West,1834.92
P8850,Product A,Category 2,136,67.35,Supplier 1,2024-12-15 09:36:37.544412,2024-01-26 09:36:37.554009,East,3918.69
P4468,Product C,Category 3,413,14.61,Supplier 2,2024-01-24 09:36:37.544413,2024-11-18 09:36:37.554015,South,2974.69
P1837,Product A,Category 2,428,99.99,Supplier 4,2024-07-12 09:36:37.544415,2024-12-17 09:36:37.554017,South,2639.44
P6369,Product C,Category 4,317,29.86,Supplier 1,2024-01-25 09:36:37.544417,2024-05-05 09:36:37.554018,West,2945.38
P3650,Product E,Category 2,386,45.37,Supplier 2,2024-11-12 09:36:37.544418,2024-06-13 09:36:37.554020,South,2878.46
P2293,Product C,Category 4,199,56.07,Supplier 1,2024-06-08 09:36:37.544420,2024-10-20 09:36:37.554022,West,1835.17
P8070,Product E,Category 3,316,27.35,Supplier 4,2024-08-08 09:36:37.544421,2024-02-09 09:36:37.554023,West,1745.82
P4110,Product C,Category 1,124,92.63,Supplier 1,2024-12-09 09:36:37.544423,2024-01-28 09:36:37.554025,South,4277.54
P1236,Product D,Category 2,224,63.1,Supplier 3,2024-02-20 09:36:37.544425,2024-11-21 09:36:37.554027,South,4539.46
P7346,Product E,Category 1,41,55.4,Supplier 1,2024-05-27 09:36:37.544427,2024-11-04 09:36:37.554028,East,1544.74
P7172,Product A,Category 1,259,34.18,Supplier 4,2024-05-29 09:36:37.544428,2024-11-16 09:36:37.554030,South,2586.03
P4034,Product E,Category 3,215,63.21,Supplier 1,2024-04-26 09:36:37.544430,2024-05-09 09:36:37.554031,South,3760.71
P1874,Product A,Category 2,257,96.72,Supplier 4,2024-09-11 09:36:37.544431,2024-02-26 09:36:37.554033,East,1541.39
P3334,Product B,Category 2,461,70.65,Supplier 3,2024-09-19 09:36:37.544433,2024-11-26 09:36:37.554035,East,2349.97
P6195,Product D,Category 2,495,11.75,Supplier 2,2024-05-11 09:36:37.544435,2024-09-08 09:36:37.554036,East,4069.99
P9105,Product B,Category 4,188,53.94,Supplier 1,2024-09-20 09:36:37.544436,2024-11-23 09:36:37.554038,East,3565.25
P1774,Product D,Category 2,162,20.53,Supplier 1,2024-10-21 09:36:37.544438,2024-03-27 09:36:37.554039,West,2560.22
P7618,Product A,Category 3,201,64.51,Supplier 3,2024-01-21 09:36:37.544440,2024-03-19 09:36:37.554041,North,1438.89
P6951,Product C,Category 2,351,44.45,Supplier 4,2024-08-18 09:36:37.544443,2024-04-07 09:36:37.554043,South,2096.72
P1209,Product C,Category 4,194,99.81,Supplier 1,2024-09-15 09:36:37.544445,2024-07-27 09:36:37.554044,North,1836.42
P9874,Product C,Category 4,339,91.88,Supplier 3,2024-08-05 09:36:37.544448,2024-06-23 09:36:37.554046,East,1167.93
P2354,Product B,Category 3,480,53.19,Supplier 3,2024-10-08 09:36:37.544451,2024-08-02 09:36:37.554048,East,1693.88
P2508,Product B,Category 2,492,36.62,Supplier 3,2024-09-23 09:36:37.544453,2024-04-08 09:36:37.554049,East,2249.07
P6001,Product D,Category 2,438,49.89,Supplier 3,2024-11-09 09:36:37.544456,2024-07-01 09:36:37.554051,North,1872.65
P3604,Product D,Category 3,385,67.38,Supplier 1,2024-06-14 09:36:37.544458,2025-01-08 09:36:37.554053,South,4549.12
P8405,Product E,Category 2,169,29.26,Supplier 4,2024-07-19 09:36:37.544461,2024-03-12 09:36:37.554054,West,2366.84
P3837,Product E,Category 4,98,37.23,Supplier 2,2024-11-15 09:36:37.544464,2024-09-19 09:36:37.554056,North,4231.88
P4398,Product B,Category 3,493,20.65,Supplier 4,2024-04-10 09:36:37.544466,2024-12-18 09:36:37.554058,South,4242.65
P8921,Product E,Category 3,71,52.06,Supplier 2,2024-10-07 09:36:37.544467,2024-10-24 09:36:37.554059,West,4861.82
P4392,Product E,Category 2,349,15.81,Supplier 2,2024-10-26 09:36:37.544469,2024-12-28 09:36:37.554061,East,3003.55
P2774,Product A,Category 3,36,62.25,Supplier 1,2024-05-22 09:36:37.544471,2024-08-11 09:36:37.554063,West,1538.08
P9959,Product A,Category 3,28,88.68,Supplier 3,2024-06-03 09:36:37.544472,2024-08-28 09:36:37.554064,North,3336.09
P8806,Product E,Category 2,103,48.13,Supplier 4,2024-09-01 09:36:37.544474,2024-10-21 09:36:37.554066,East,3288.25
P9707,Product A,Category 4,399,15.57,Supplier 3,2024-05-15 09:36:37.544475,2024-07-24 09:36:37.554067,West,2179.56
P2520,Product B,Category 2,107,42.97,Supplier 4,2024-09-12 09:36:37.544477,2025-01-15 09:36:37.554069,West,3388.21
P4246,Product D,Category 1,121,38.7,Supplier 3,2024-02-04 09:36:37.544479,2025-01-08 09:36:37.554070,West,3474.24
P3333,Product A,Category 2,113,83.1,Supplier 4,2024-06-08 09:36:37.544480,2024-11-18 09:36:37.554072,East,1356.19
P9293,Product B,Category 2,209,32.26,Supplier 2,2024-05-06 09:36:37.544482,2024-05-10 09:36:37.554074,South,2611.24
P8600,Product A,Category 1,29,62.05,Supplier 2,2024-04-21 09:36:37.544483,2024-07-23 09:36:37.554075,South,1666.42
P5947,Product C,Category 3,16,41.82,Supplier 2,2024-08-27 09:36:37.544485,2024-03-13 09:36:37.554077,North,2565.28
P3345,Product C,Category 3,45,56.24,Supplier 1,2024-09-29 09:36:37.544487,2024-02-06 09:36:37.554079,North,1192.45
P3332,Product C,Category 3,60,13.89,Supplier 2,2024-09-27 09:36:37.544488,2024-10-25 09:36:37.554080,South,1496.94
P7444,Product B,Category 1,462,67.33,Supplier 4,2024-09-04 09:36:37.544490,2024-03-30 09:36:37.554082,West,2199.43
P3800,Product C,Category 1,46,23.32,Supplier 4,2024-02-21 09:36:37.544492,2025-01-16 09:36:37.554084,South,2832.88
P9598,Product E,Category 4,211,59.84,Supplier 3,2024-02-21 09:36:37.544493,2024-12-19 09:36:37.554085,East,2161.86
P7671,Product E,Category 1,21,60.19,Supplier 1,2024-01-22 09:36:37.544495,2024-09-01 09:36:37.554087,South,3987.13
P5714,Product C,Category 3,153,60.1,Supplier 3,2024-11-19 09:36:37.544497,2024-05-02 09:36:37.554088,East,3084.23
P4305,Product C,Category 2,164,16.1,Supplier 2,2024-07-08 09:36:37.544498,2024-04-24 09:36:37.554090,South,4845.18
P2967,Product E,Category 4,420,54.94,Supplier 1,2024-12-30 09:36:37.544500,2024-07-25 09:36:37.554092,South,4969.94
P3646,Product D,Category 3,226,38.68,Supplier 4,2024-12-24 09:36:37.544502,2024-02-11 09:36:37.554093,West,4981.59
P9746,Product C,Category 3,47,74.73,Supplier 2,2024-06-04 09:36:37.544503,2024-11-15 09:36:37.554095,West,2303.79
P5003,Product E,Category 1,390,95.63,Supplier 2,2024-07-13 09:36:37.544505,2024-06-04 09:36:37.554096,South,4783.52
P2948,Product C,Category 4,242,23.85,Supplier 3,2024-10-29 09:36:37.544507,2024-09-19 09:36:37.554098,North,4713.26
P1736,Product D,Category 2,471,88.47,Supplier 4,2024-07-27 09:36:37.544508,2024-08-27 09:36:37.554100,East,1758.46
P1983,Product A,Category 2,27,20.23,Supplier 4,2024-10-27 09:36:37.544510,2024-07-17 09:36:37.554101,South,4028.25
P1710,Product A,Category 4,195,77.41,Supplier 4,2024-09-15 09:36:37.544512,2024-02-24 09:36:37.554103,North,3736.18
P6201,Product E,Category 3,338,30.05,Supplier 3,2024-04-22 09:36:37.544513,2024-02-24 09:36:37.554105,West,2313.33
P7837,Product E,Category 3,292,38.36,Supplier 2,2024-09-09 09:36:37.544515,2024-08-07 09:36:37.554106,South,1595.12
P4822,Product A,Category 4,490,58.11,Supplier 2,2024-02-03 09:36:37.544516,2024-12-02 09:36:37.554108,North,4817.35
P3950,Product C,Category 2,266,97.1,Supplier 1,2024-07-12 09:36:37.544518,2025-01-10 09:36:37.554110,North,4221.88
P3703,Product E,Category 3,239,21.83,Supplier 1,2024-06-08 09:36:37.544520,2024-05-10 09:36:37.554111,North,3490.62
P7035,Product D,Category 4,191,62.01,Supplier 2,2024-03-25 09:36:37.544522,2024-11-12 09:36:37.554113,North,4067.56
P2404,Product B,Category 2,391,11.59,Supplier 1,2024-05-31 09:36:37.544523,2024-05-10 09:36:37.554114,North,2393.45
P8123,Product B,Category 1,109,59.2,Supplier 1,2025-01-06 09:36:37.544525,2025-01-10 09:36:37.554116,South,3193.35
P3951,Product C,Category 2,97,96.62,Supplier 4,2024-05-21 09:36:37.544526,2024-02-21 09:36:37.554117,North,1725.7
P2133,Product E,Category 2,335,89.56,Supplier 3,2024-10-24 09:36:37.544528,2024-12-23 09:36:37.554119,South,3798.68
P3135,Product C,Category 3,93,81.53,Supplier 1,2024-12-27 09:36:37.544529,2024-07-22 09:36:37.554120,South,3491.33
P3816,Product C,Category 2,145,74.42,Supplier 4,2024-02-13 09:36:37.544531,2024-08-17 09:36:37.554122,West,4241.68
P3508,Product E,Category 2,27,95.7,Supplier 2,2024-09-04 09:36:37.544533,2024-02-01 09:36:37.554124,West,2397.35
P1634,Product C,Category 2,241,40.58,Supplier 2,2024-03-28 09:36:37.544535,2024-12-04 09:36:37.554125,South,3000.43
P6696,Product C,Category 1,157,46.51,Supplier 2,2024-12-05 09:36:37.544536,2024-10-08 09:36:37.554127,West,3801.25
P1422,Product C,Category 1,23,48.79,Supplier 2,2024-05-15 09:36:37.544538,2024-11-09 09:36:37.554129,South,3442.49
P8061,Product D,Category 1,484,25.55,Supplier 4,2024-07-17 09:36:37.544539,2024-10-28 09:36:37.554130,South,3100.09
P4546,Product B,Category 1,215,92.19,Supplier 3,2024-01-23 09:36:37.544541,2024-04-27 09:36:37.554132,East,4517.68
P3643,Product B,Category 4,74,83.42,Supplier 1,2024-05-28 09:36:37.544543,2024-05-06 09:36:37.554134,East,1271.08
P1587,Product C,Category 2,195,36.44,Supplier 1,2024-11-16 09:36:37.544544,2024-11-17 09:36:37.554135,North,2916.31
P4764,Product D,Category 4,413,54.0,Supplier 3,2024-02-12 09:36:37.544546,2024-02-18 09:36:37.554137,South,2918.44
P6643,Product C,Category 4,460,35.58,Supplier 2,2024-03-04 09:36:37.544548,2024-03-19 09:36:37.554138,South,2744.6
P2620,Product C,Category 2,97,90.2,Supplier 3,2024-05-27 09:36:37.544549,2024-06-29 09:36:37.554140,North,2055.35
P9449,Product C,Category 4,427,90.34,Supplier 1,2024-07-12 09:36:37.544551,2024-05-25 09:36:37.554142,South,2266.38
P7279,Product C,Category 1,188,87.43,Supplier 2,2024-11-10 09:36:37.544553,2024-05-14 09:36:37.554143,North,2344.27
P3049,Product E,Category 1,275,98.15,Supplier 4,2024-02-22 09:36:37.544554,2024-03-08 09:36:37.554145,West,4836.46
P8516,Product A,Category 4,287,17.31,Supplier 2,2024-02-06 09:36:37.544556,2025-01-03 09:36:37.554147,South,2934.91
P6795,Product E,Category 2,107,98.92,Supplier 3,2024-07-30 09:36:37.544558,2024-08-18 09:36:37.554148,South,4999.56
P2407,Product D,Category 2,229,30.26,Supplier 2,2024-12-29 09:36:37.544559,2024-02-03 09:36:37.554150,North,2090.07
P4743,Product E,Category 4,129,62.98,Supplier 4,2024-06-27 09:36:37.544561,2024-03-05 09:36:37.554152,East,2239.99
P4512,Product B,Category 3,258,11.5,Supplier 1,2024-05-11 09:36:37.544563,2024-11-30 09:36:37.554153,West,3291.41
P2712,Product C,Category 3,142,50.54,Supplier 2,2024-04-29 09:36:37.544565,2024-06-28 09:36:37.554155,North,1747.16
P4502,Product B,Category 2,445,80.93,Supplier 3,2024-07-20 09:36:37.544568,2024-03-25 09:36:37.554157,North,4720.39
P5060,Product E,Category 3,495,20.03,Supplier 3,2024-10-12 09:36:37.544571,2024-03-16 09:36:37.554158,North,2668.4
P7910,Product D,Category 4,403,93.97,Supplier 3,2025-01-07 09:36:37.544573,2024-12-25 09:36:37.554160,East,1470.39
P4156,Product D,Category 2,459,93.49,Supplier 2,2025-01-04 09:36:37.544576,2024-10-25 09:36:37.554162,North,3788.91
P2669,Product C,Category 4,265,59.09,Supplier 1,2024-07-10 09:36:37.544579,2024-12-01 09:36:37.554163,West,4081.83
P2385,Product E,Category 4,110,67.8,Supplier 2,2025-01-09 09:36:37.544582,2024-06-15 09:36:37.554165,South,1583.57
P1643,Product D,Category 4,208,42.96,Supplier 1,2024-02-20 09:36:37.544584,2024-12-24 09:36:37.554167,North,3396.43
P5047,Product B,Category 3,99,67.21,Supplier 3,2024-08-26 09:36:37.544586,2024-02-06 09:36:37.554168,North,4631.31
P6270,Product B,Category 3,54,98.83,Supplier 4,2024-08-19 09:36:37.544589,2024-09-23 09:36:37.554170,North,2569.42
P9921,Product A,Category 2,368,89.86,Supplier 3,2024-12-25 09:36:37.544592,2024-06-22 09:36:37.554172,North,3479.05
P6185,Product B,Category 1,152,25.66,Supplier 1,2024-07-06 09:36:37.544595,2024-08-25 09:36:37.554174,South,1195.88
P4415,Product E,Category 4,465,79.77,Supplier 1,2024-07-10 09:36:37.544598,2024-10-12 09:36:37.554175,South,4878.23
P2889,Product E,Category 4,7,10.12,Supplier 4,2024-02-25 09:36:37.544601,2024-11-14 09:36:37.554177,West,1859.89
P6250,Product E,Category 4,344,43.85,Supplier 3,2024-07-18 09:36:37.544604,2024-04-11 09:36:37.554178,South,4780.43
P1661,Product C,Category 4,231,98.69,Supplier 1,2024-09-09 09:36:37.544607,2024-07-24 09:36:37.554180,South,4792.95
P2469,Product E,Category 1,473,51.65,Supplier 4,2024-03-12 09:36:37.544610,2024-07-14 09:36:37.554182,East,1348.65
P7203,Product E,Category 1,259,24.28,Supplier 3,2024-10-31 09:36:37.544613,2024-11-04 09:36:37.554183,West,3400.56
P2003,Product B,Category 4,254,56.32,Supplier 2,2024-06-15 09:36:37.544616,2024-02-18 09:36:37.554185,West,4547.84
P1304,Product E,Category 3,306,61.91,Supplier 2,2024-09-26 09:36:37.544619,2024-06-14 09:36:37.554186,North,2192.65
P6340,Product D,Category 1,134,41.94,Supplier 1,2025-01-09 09:36:37.544622,2024-06-02 09:36:37.554188,South,3208.66
P2994,Product A,Category 2,207,14.95,Supplier 2,2024-03-17 09:36:37.544624,2024-11-03 09:36:37.554190,South,4381.57
P1614,Product B,Category 1,185,57.72,Supplier 2,2024-06-08 09:36:37.544627,2024-04-11 09:36:37.554191,North,3763.55
P2689,Product D,Category 3,81,86.28,Supplier 2,2024-05-30 09:36:37.544630,2024-07-06 09:36:37.554193,North,3308.33
P8283,Product D,Category 4,291,38.53,Supplier 4,2024-08-07 09:36:37.544632,2024-05-06 09:36:37.554194,North,3341.69
P5320,Product B,Category 3,177,43.36,Supplier 2,2024-02-10 09:36:37.544634,2024-08-08 09:36:37.554196,North,3948.5
P3721,Product B,Category 2,356,93.62,Supplier 2,2024-08-06 09:36:37.544636,2024-06-03 09:36:37.554197,North,2072.45
P7311,Product B,Category 4,228,63.57,Supplier 1,2024-02-24 09:36:37.544637,2024-05-03 09:36:37.554199,East,3592.69
P1108,Product A,Category 2,85,28.28,Supplier 2,2025-01-13 09:36:37.544639,2024-09-09 09:36:37.554201,West,1012.48
P4397,Product D,Category 3,239,84.21,Supplier 4,2024-05-24 09:36:37.544641,2024-02-25 09:36:37.554203,West,4629.91
P3109,Product B,Category 1,345,15.11,Supplier 2,2024-08-09 09:36:37.544642,2024-09-27 09:36:37.554204,East,2382.4
P7293,Product E,Category 2,100,50.71,Supplier 1,2024-05-19 09:36:37.544644,2024-04-01 09:36:37.554206,West,4748.28
P2085,Product A,Category 4,196,24.17,Supplier 3,2024-11-27 09:36:37.544645,2024-03-02 09:36:37.554207,West,1729.08
P3645,Product A,Category 3,150,61.24,Supplier 1,2024-07-17 09:36:37.544647,2024-10-13 09:36:37.554209,West,3045.17
P7315,Product C,Category 2,207,29.73,Supplier 1,2024-05-28 09:36:37.544649,2024-12-19 09:36:37.554211,East,3562.75
P2857,Product C,Category 4,362,85.77,Supplier 1,2024-06-26 09:36:37.544650,2024-04-14 09:36:37.554212,North,1014.75
P1301,Product E,Category 3,370,84.23,Supplier 4,2024-02-27 09:36:37.544652,2024-09-29 09:36:37.554215,West,2618.85
P1897,Product E,Category 3,473,80.3,Supplier 2,2024-11-24 09:36:37.544654,2024-09-02 09:36:37.554218,South,3516.74
P8331,Product E,Category 3,88,38.33,Supplier 2,2024-07-18 09:36:37.544655,2025-01-16 09:36:37.554220,East,1469.76
P6761,Product A,Category 4,288,21.7,Supplier 3,2024-07-06 09:36:37.544657,2024-07-20 09:36:37.554223,East,3345.57
P5918,Product C,Category 2,124,91.33,Supplier 3,2024-06-07 09:36:37.544659,2024-07-19 09:36:37.554226,East,2194.12
P3911,Product B,Category 1,75,18.63,Supplier 4,2024-11-07 09:36:37.544660,2024-10-10 09:36:37.554229,East,3878.97
P1047,Product A,Category 1,385,41.17,Supplier 4,2024-09-19 09:36:37.544662,2024-06-20 09:36:37.554232,West,2391.61
P1480,Product B,Category 4,112,64.86,Supplier 1,2024-04-22 09:36:37.544663,2024-01-19 09:36:37.554234,North,2877.12
P4629,Product A,Category 1,184,62.27,Supplier 2,2024-06-26 09:36:37.544665,2024-06-13 09:36:37.554238,West,3223.72
P2035,Product A,Category 2,478,77.35,Supplier 4,2024-08-26 09:36:37.544667,2024-05-16 09:36:37.554240,West,3489.58
P4739,Product B,Category 1,165,43.62,Supplier 3,2024-12-17 09:36:37.544669,2024-11-26 09:36:37.554243,North,1130.65
P3598,Product E,Category 4,209,50.91,Supplier 2,2024-07-28 09:36:37.544670,2024-09-16 09:36:37.554246,East,4658.41
P3868,Product C,Category 2,396,67.77,Supplier 3,2024-04-16 09:36:37.544672,2024-02-21 09:36:37.554247,South,1797.77
P8815,Product B,Category 2,23,42.52,Supplier 1,2024-10-14 09:36:37.544688,2024-08-12 09:36:37.554262,East,3511.19
P6907,Product E,Category 3,11,38.6,Supplier 2,2024-03-09 09:36:37.544694,2024-08-03 09:36:37.554264,West,2961.26
P1994,Product E,Category 1,461,98.41,Supplier 3,2024-07-04 09:36:37.544696,2024-12-28 09:36:37.554266,East,4261.47
P4774,Product A,Category 2,465,40.89,Supplier 4,2024-02-27 09:36:37.544698,2025-01-10 09:36:37.554268,North,1991.33
P4378,Product A,Category 1,173,48.83,Supplier 3,2024-02-09 09:36:37.544699,2024-04-24 09:36:37.554269,South,4281.98
P7861,Product B,Category 2,468,98.51,Supplier 1,2024-02-25 09:36:37.544701,2024-09-21 09:36:37.554271,East,4575.05
P8813,Product E,Category 3,432,52.32,Supplier 3,2024-02-11 09:36:37.544703,2025-01-11 09:36:37.554272,South,2536.17
P6558,Product B,Category 4,36,18.91,Supplier 4,2024-08-12 09:36:37.544704,2025-01-09 09:36:37.554274,West,3813.62
P6840,Product E,Category 3,161,37.89,Supplier 4,2024-02-09 09:36:37.544706,2024-08-15 09:36:37.554276,North,3964.78
P1617,Product C,Category 3,453,28.97,Supplier 3,2024-10-12 09:36:37.544708,2024-10-06 09:36:37.554277,East,1881.86
P9456,Product A,Category 1,117,10.25,Supplier 4,2024-05-16 09:36:37.544709,2024-04-10 09:36:37.554279,North,1014.13
